vpisna,predmet,semester
63180110,OS(63709)_P,19/20/2
63180110,AiPS1_P,19/20/1
63180110,DS(63705)_P,19/20/1
63180110,M_P,19/20/1
63180110,M_P,18/19/1
63180110,UR_P,18/19/1
63180110,P1_P,18/19/1
63180110,RA_P,18/19/1
63180110,DS(63705)_P,18/19/1
63180111,DS_P,21/22/2
63180111,OO_P,20/21/2
63180111,TPO(63256)_P,20/21/2
63180111,DS_P,20/21/2
63180111,PPJ_P,20/21/2
63180111,PSP_P,20/21/2
63180111,RT(63221)_P,19/20/2
63180111,TIS_P,19/20/2
63180111,OS(63217)_P,19/20/2
63180111,APS2(63280)_P,19/20/2
63180111,PA(63737)_P,19/20/1
63180111,ORS_P,19/20/1
63180111,IRZ_P,19/20/1
63180111,OPB_P,19/20/1
63180111,APS1_P,19/20/1
63180111,VS(63213)_P,19/20/1
63180111,F_P,18/19/1
63180111,OMA_P,18/19/1
63180111,P1_P,18/19/1
63180111,DS(63203)_P,18/19/1
63180111,ODV_P,18/19/1
63180112,IPIRI(63749)_P,20/21/1
63180112,DS_P,21/22/2
63180112,DS_P,20/21/2
63180112,APS2_P,19/20/2
63180112,PR_P,19/20/2
63180112,UV_P,19/20/2
63180112,RIS(63725)_P,19/20/2
63180112,AiPS1_P,19/20/1
63180112,EMP_P,19/20/1
63180112,PB2_P,19/20/1
63180112,UI(63720)_P,19/20/1
63180112,IS(63714)_P,19/20/1
63180112,RG_P,19/20/1
63180112,M_P,18/19/1
63180112,UR_P,18/19/1
63180112,P1_P,18/19/1
63180112,RA_P,18/19/1
63180112,DS(63705)_P,18/19/1
63180113,F_P,18/19/1
63180113,OMA_P,18/19/1
63180113,P1_P,18/19/1
63180113,DS(63203)_P,18/19/1
63180113,ODV_P,18/19/1
63180114,UI(63510)_P,22/23/2
63180114,A_P,22/23/2
63180114,ANA_P,22/23/2
63180114,SMRPO_P,22/23/2
63180114,ARPI_P,22/23/2
63180114,DS_P,21/22/2
63180114,DS_P,20/21/2
63180114,APS2_P,19/20/2
63180114,PR_P,19/20/2
63180114,UV_P,19/20/2
63180114,RIS(63725)_P,19/20/2
63180114,AiPS1_P,19/20/1
63180114,IPIRI(63749)_P,19/20/1
63180114,DPS_P,19/20/1
63180114,UI(63720)_P,19/20/1
63180114,GO_P,19/20/1
63180114,IS(63714)_P,19/20/1
63180114,M_P,18/19/1
63180114,UR_P,18/19/1
63180114,P1_P,18/19/1
63180114,RA_P,18/19/1
63180114,DS(63705)_P,18/19/1
63180115,F_P,18/19/1
63180115,OMA_P,18/19/1
63180115,P1_P,18/19/1
63180115,DS(63203)_P,18/19/1
63180115,ODV_P,18/19/1
63180116,F_P,18/19/1
63180116,OMA_P,18/19/1
63180116,P1_P,18/19/1
63180116,DS(63203)_P,18/19/1
63180116,ODV_P,18/19/1
63180117,EP(63248)_P,19/20/2
63180117,TIS_P,19/20/2
63180117,OS(63217)_P,19/20/2
63180117,PPJ_P,19/20/2
63180117,APS2(63280)_P,19/20/2
63180117,ORS_P,19/20/1
63180117,IRZ_P,19/20/1
63180117,OPB_P,19/20/1
63180117,APS1_P,19/20/1
63180117,VS(63213)_P,19/20/1
63180117,F_P,18/19/1
63180117,OMA_P,18/19/1
63180117,P1_P,18/19/1
63180117,DS(63203)_P,18/19/1
63180117,ODV_P,18/19/1
63180118,P_P,24/25/1
63180118,KČR_P,24/25/1
63180118,A_P,24/25/2
63180118,_P,24/25/2
63180118,ANA_P,24/25/2
63180118,_P,24/25/2
63180118,DS_P,22/23/2
63180118,OiM_P,21/22/2
63180118,DS_P,21/22/2
63180118,TPO(63256)_P,21/22/2
63180118,PSP_P,21/22/2
63180118,OO_P,20/21/2
63180118,TIS_P,20/21/2
63180118,TIS_P,19/20/2
63180118,OS(63217)_P,19/20/2
63180118,PPJ_P,19/20/2
63180118,APS2(63280)_P,19/20/2
63180118,ORS_P,19/20/1
63180118,IRZ_P,19/20/1
63180118,OPB_P,19/20/1
63180118,APS1_P,19/20/1
63180118,VS(63213)_P,19/20/1
63180118,F_P,18/19/1
63180118,OMA_P,18/19/1
63180118,P1_P,18/19/1
63180118,DS(63203)_P,18/19/1
63180118,ODV_P,18/19/1
63180119,A_P,22/23/2
63180119,VZR_P,22/23/2
63180119,ANA_P,22/23/2
63180119,SMRPO_P,22/23/2
63180119,RS(63509)_P,22/23/2
63180119,DS_P,21/22/2
63180119,DS_P,20/21/2
63180119,APS2_P,19/20/2
63180119,PR_P,19/20/2
63180119,UV_P,19/20/2
63180119,P2(63278)_P,19/20/2
63180119,ST_P,19/20/2
63180119,AiPS1_P,19/20/1
63180119,PB2_P,19/20/1
63180119,UI(63720)_P,19/20/1
63180119,KPOV_P,19/20/1
63180119,RG_P,19/20/1
63180119,M_P,18/19/1
63180119,UR_P,18/19/1
63180119,P1_P,18/19/1
63180119,RA_P,18/19/1
63180119,DS(63705)_P,18/19/1
63180120,M_P,18/19/1
63180120,UR_P,18/19/1
63180120,P1_P,18/19/1
63180120,RA_P,18/19/1
63180120,DS(63705)_P,18/19/1
63180121,VIN_P,22/23/2
63180121,APS2_P,22/23/2
63180121,UV_P,21/22/2
63180121,APS2_P,21/22/2
63180121,VIN_P,21/22/2
63180121,OVS_P,21/22/2
63180121,OS(63709)_P,21/22/2
63180121,RIS(63725)_P,21/22/2
63180121,OS(63709)_P,20/21/2
63180121,OVS_P,20/21/2
63180121,RK(63708)_P,20/21/2
63180121,RK(63708)_P,19/20/2
63180121,OVS_P,19/20/2
63180121,OS(63709)_P,19/20/2
63180121,AiPS1_P,19/20/1
63180121,PB2_P,19/20/1
63180121,IS(63714)_P,19/20/1
63180121,M_P,18/19/1
63180121,UR_P,18/19/1
63180121,P1_P,18/19/1
63180121,RA_P,18/19/1
63180121,DS(63705)_P,18/19/1
63180122,DS_P,21/22/2
63180122,TPO(63256)_P,20/21/2
63180122,ZZRS_P,20/21/2
63180122,DS_P,20/21/2
63180122,PSP_P,20/21/2
63180122,EP(63248)_P,19/20/2
63180122,TIS_P,19/20/2
63180122,OS(63217)_P,19/20/2
63180122,PPJ_P,19/20/2
63180122,APS2(63280)_P,19/20/2
63180122,ORS_P,19/20/1
63180122,IRZ_P,19/20/1
63180122,OPB_P,19/20/1
63180122,APS1_P,19/20/1
63180122,VS(63213)_P,19/20/1
63180122,F_P,18/19/1
63180122,OMA_P,18/19/1
63180122,P1_P,18/19/1
63180122,DS(63203)_P,18/19/1
63180122,ODV_P,18/19/1
63180123,_P,22/23/2
63180123,VZR_P,22/23/2
63180123,RS(63509)_P,22/23/2
63180123,_P,21/22/2
63180123,ARPI_P,21/22/2
63180123,A_P,21/22/2
63180123,UI(63510)_P,21/22/2
63180123,ANA_P,21/22/2
63180123,P(63265)_P,20/21/2
63180123,TPO(63256)_P,20/21/2
63180123,DS_P,20/21/2
63180123,PSP_P,20/21/2
63180123,TIS_P,19/20/2
63180123,OS(63217)_P,19/20/2
63180123,PPJ_P,19/20/2
63180123,APS2(63280)_P,19/20/2
63180123,PA(63737)_P,19/20/1
63180123,ORS_P,19/20/1
63180123,IRZ_P,19/20/1
63180123,OPB_P,19/20/1
63180123,APS1_P,19/20/1
63180123,VS(63213)_P,19/20/1
63180123,F_P,18/19/1
63180123,OMA_P,18/19/1
63180123,P1_P,18/19/1
63180123,DS(63203)_P,18/19/1
63180123,ODV_P,18/19/1
63180124,IPIRI(63749)_P,21/22/1
63180124,DS_P,21/22/2
63180124,RIS(63725)_P,20/21/2
63180124,UV_P,20/21/2
63180124,VIN_P,20/21/2
63180124,PMG_P,20/21/2
63180124,APS2_P,19/20/2
63180124,P2_P,19/20/2
63180124,OVS_P,19/20/2
63180124,AiPS1_P,19/20/1
63180124,P1_P,19/20/1
63180124,GO_P,19/20/1
63180124,M_P,18/19/1
63180124,UR_P,18/19/1
63180124,P1_P,18/19/1
63180124,RA_P,18/19/1
63180124,DS(63705)_P,18/19/1
63180125,DS_P,21/22/2
63180125,OiM_P,20/21/2
63180125,TPO(63256)_P,20/21/2
63180125,DS_P,20/21/2
63180125,PUI_P,20/21/2
63180125,TIS_P,19/20/2
63180125,OS(63217)_P,19/20/2
63180125,PPJ_P,19/20/2
63180125,APS2(63280)_P,19/20/2
63180125,ORS_P,19/20/1
63180125,IRZ_P,19/20/1
63180125,OPB_P,19/20/1
63180125,APS1_P,19/20/1
63180125,VS(63213)_P,19/20/1
63180125,F_P,18/19/1
63180125,OMA_P,18/19/1
63180125,P1_P,18/19/1
63180125,DS(63203)_P,18/19/1
63180125,ODV_P,18/19/1
63180127,DS_P,22/23/2
63180127,BMO_P,21/22/2
63180127,OiM_P,21/22/2
63180127,DS_P,21/22/2
63180127,TPO(63256)_P,21/22/2
63180127,TIS_P,21/22/2
63180127,KP_P,21/22/2
63180127,APS2(63280)_P,20/21/2
63180127,TIS_P,20/21/2
63180127,OS(63217)_P,20/21/2
63180127,PPJ_P,20/21/2
63180127,TIS_P,19/20/2
63180127,LA_P,19/20/2
63180127,OS(63217)_P,19/20/2
63180127,APS2(63280)_P,19/20/2
63180127,F_P,19/20/1
63180127,OPB_P,19/20/1
63180127,APS1_P,19/20/1
63180127,F_P,18/19/1
63180127,OMA_P,18/19/1
63180127,P1_P,18/19/1
63180127,DS(63203)_P,18/19/1
63180127,ODV_P,18/19/1
63180128,DS(63705)_P,24/25/1
63180128,EMP_P,24/25/1
63180128,IPIUI_P,24/25/1
63180128,KPOV_P,24/25/1
63180128,MI_P,24/25/1
63180128,MT_P,24/25/1
63180128,ORS_P,24/25/1
63180128,ODV_P,24/25/1
63180128,P1_P,24/25/1
63180128,RA_P,24/25/1
63180128,RZP_P,24/25/1
63180128,TV_P,24/25/1
63180128,TINR_P,24/25/1
63180128,UI(63720)_P,24/25/1
63180128,UPV_P,24/25/1
63180128,_P,24/25/1
63180128,VS(63213)_P,24/25/1
63180128,APS1_P,24/25/1
63180128,_P,24/25/1
63180128,IVZ_P,24/25/1
63180128,IOI_P,24/25/1
63180128,MRO_P,24/25/1
63180128,NM(63742)_P,24/25/1
63180128,OBSS_P,24/25/1
63180128,OS(63741)_P,24/25/1
63180128,OPB_P,24/25/1
63180128,OP-FKKT_P,24/25/1
63180128,PRPO_P,24/25/1
63180128,SV_P,24/25/1
63180128,SU_P,24/25/1
63180128,SUPV_P,24/25/1
63180128,VKZV_P,24/25/1
63180128,_P,24/25/1
63180128,_P,24/25/1
63180128,DS(63203)_P,24/25/1
63180128,EiP(63248)_P,24/25/1
63180128,P_P,24/25/1
63180128,IS(63266)_P,24/25/1
63180128,IRZ_P,24/25/1
63180128,KRV_P,24/25/1
63180128,M_P,24/25/1
63180128,ARPI_P,24/25/1
63180128,_P,24/25/1
63180128,OMA_P,24/25/1
63180128,PUI_P,24/25/1
63180128,PB2_P,24/25/1
63180128,_P,24/25/1
63180128,_P,24/25/1
63180128,RG_P,24/25/1
63180128,RGTI_P,24/25/1
63180128,RRZ_P,24/25/1
63180128,SPO(63264)_P,24/25/1
63180128,RT_P,24/25/1
63180128,UZ_P,24/25/1
63180128,UB_P,24/25/1
63180128,VS(63738)_P,24/25/1
63180128,DV_P,24/25/1
63180128,EP(63249)_P,24/25/1
63180128,GO_P,24/25/1
63180128,IS(63714)_P,24/25/1
63180128,MI_P,24/25/1
63180128,MS(63270)_P,24/25/1
63180128,NPMP_P,24/25/1
63180128,PS_P,24/25/1
63180128,P1_P,24/25/1
63180128,_P,24/25/1
63180128,TPO(63732)_P,24/25/1
