student_id,19/20_1,19/20_2,20/21_1,20/21_2,21/22_1,21/22_2,22/23_1,22/23_2,23/24_1,23/24_2,24/25_1,24/25_2
63190120,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63711', '63712', '63749B', '63716', '63715', '63714']","['63725', '63727', '63721', '63723']","['63248', '63732', '63768', '63735', '63713', '63736']",['63770'],"['63507', '63514', '63554', '63506', '63550']","['63557', '63555', '63508', '63552', '63515']","['63506', '63512', '63541']","['63557', '63555', '63543']",['63527'],"['63509', '63530']"
63190121,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63711', '63719', '63720']","['63710', '63708', '63709']","['63714', '63720', '63716', '63719']","['63765', '63727', '63721', '63723', '63725']","['63768', '63740', '63712', '63735', '63732', '63715']","['63770', '63723']",,,,
63190122,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']",,,,,,,,,,
63190123,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']",,,,,,,,,,
63190124,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63203', '63283', '63218']","['63207', '63280', '63217']","['63213', '63279', '63218', '63208', '63283']","['63219', '63220']","['63264', '63267', '63214', '63254', '63255', '63266', '63279']","['63281', '63251', '63256', '63268']","['63254', '63267', '63264', '63266']","['63251', '63256', '63281']",,
63190125,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63248', '63208', '63218']","['63217', '63216', '63280', '63220']","['63269', '63255', '63270', '63214']","['63250', '63271', '63287', '63256', '63253', '63281']",,['63281'],,,,
63190126,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']",,,,,,,,,,
63190127,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63203', '63204', '63202', '63277']","['63212', '63278', '63209', '63207', '63215']","['63283', '63213']","['63212', '63207', '63278']","['63279', '63283', '63218', '63208']","['63216', '63217', '63207', '63220', '63278', '63280']","['63279', '63283']","['63217', '63216', '63207', '63220', '63280', '63278']","['63283', '63279']","['63207', '63220', '63216', '63278', '63280', '63217']"
63190128,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']",,,,,,,,,,
63190129,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63711', '63712', '63713', '63716', '63714', '63744']","['63727', '63721', '63723', '63722']","['63732', '63719', '63735', '63718', '63717', '63736']",['63770'],,['63770'],,,"['63507', '63506', '63554', '63514', '63506A', '63550']","['63508', '63552', '63555', '63557', '63551']"
63190131,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63711', '63705', '63704']","['63723', '63728', '63709']","['63715', '63714', '63716']","['63709', '63725', '63727', '63721', '63726']","['63248', '63749B', '63768', '63712', '63732', '63713']",['63770'],,['63770'],,
63190132,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63705', '63715', '63714', '63704']","['63725', '63721', '63726']","['63711', '63716', '63712', '63713']","['63744', '63727', '63723']","['63248', '63749B', '63768', '63732', '63711']",['63770'],,['63770'],,
63190133,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63208', '63218']","['63217', '63216', '63280', '63221', '63220']","['63257', '63267', '63266', '63214']","['63268', '63262', '63265', '63256', '63281', '63251']","['63507', '63519', '63520', '63506', '63550']","['63546I', '63557', '63510', '63508', '63545B']","['63558', '63542']","['63553', '63522', '63532', '63552']",,
63190134,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63714', '63702', '63704']","['63710', '63725', '63721']","['63711', '63716', '63712', '63717']","['63727', '63723', '63728']","['63248', '63749B', '63768', '63718', '63732', '63715']",['63770'],,,,
63190135,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63205', '63204', '63277']","['63278', '63209']","['63218', '63208', '63213', '63283']","['63280', '63278', '63220', '63217', '63216']",['63283'],"['63220', '63278', '63217']","['63248', '63249', '63214', '63226']","['63251', '63250', '63253', '63252', '63256', '63281']",,['63281']
63190136,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63204', '63277']","['63212', '63278', '63207']",,,,,,,,
63190137,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']",,,,,,,,,,
63190138,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63248', '63208', '63218']","['63217', '63216', '63280', '63219']","['63255', '63267', '63249', '63266', '63214']","['63268', '63250', '63256', '63281', '63251']","['63514', '63519', '63520', '63554', '63506']","['63546H', '63555', '63510', '63552', '63545B']","['63512', '63527', '63541']","['63509', '63543']",['63512'],
63190139,"['63704', '63702', '63701', '63705', '63703']","['63707', '63706', '63709', '63710', '63708']","['63711', '63718', '63719', '63716', '63717']","['63727', '63721', '63723', '63728', '63729']","['63712', '63715', '63732', '63719', '63738', '63735', '63736']",['63770'],,['63770'],,['63770'],,
63190140,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63208', '63218']","['63217', '63216', '63280', '63219']","['63260', '63269', '63267', '63214', '63266']","['63268', '63265', '63256', '63281', '63251']",,['63281'],['63527'],"['63522', '63551', '63515']","['63550', '63554']",
63190141,"['63203', '63204', '63277', '63205', '63202']","['63212', '63209', '63215', '63278', '63207']","['63213', '63208', '63283']","['63209', '63215', '63207']",['63248'],"['63280', '63220', '63216', '63217']","['63270', '63269', '63260', '63214', '63255']","['63281', '63250', '63287', '63271', '63256']",,['63281'],,['63281']
63190142,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63248', '63208', '63218']","['63217', '63216', '63280', '63220']","['63254', '63264', '63226', '63255', '63214']","['63263', '63250', '63265', '63256', '63281']","['63541', '63519', '63520', '63506', '63512']","['63546H', '63509', '63510', '63543', '63545B']","['63554', '63514']","['63561', '63552', '63555']",,
63190143,"['63203', '63205', '63204', '63277', '63202']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63208', '63218']","['63217', '63216', '63280', '63220']","['63260', '63254', '63264', '63214']","['63263', '63265', '63287', '63256', '63281']","['63512', '63514', '63541', '63520', '63506', '63554']","['63555', '63543', '63552', '63509']","['63506', '63545C', '63507', '63550']","['63508', '63557', '63530']",['63506'],
63190144,"['63203', '63277', '63205', '63202', '63204']","['63212', '63209', '63215', '63278', '63207']","['63279', '63283', '63213', '63208', '63218']","['63217', '63216', '63280', '63220']","['63260', '63226', '63267', '63214', '63266']","['63268', '63256', '63251', '63271', '63281']",,['63281'],,,,
63190145,"['63704', '63701', '63705', '63702', '63703']","['63707', '63706', '63709', '63710', '63708']",,,,,,,,,,
63190146,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']",,,,,,,,,,
63190147,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63712', '63719', '63714', '63716', '63720']","['63727', '63721', '63723', '63765']","['63248', '63715', '63749B', '63732', '63741', '63768']",['63770'],,['63770'],,,,
63190148,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63279', '63283', '63213', '63208', '63218']","['63280', '63216', '63219', '63217']","['63267', '63214', '63261', '63266']","['63287', '63268', '63256', '63251', '63250', '63281']",,"['63281', '63251']","['63506', '63507', '63550', '63506A', '63512', '63541']","['63508', '63557', '63509', '63543', '63551']","['63519', '63520']","['63545B', '63510', '63515', '63546H']"
63190149,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63279', '63283', '63213', '63248', '63208', '63218']","['63280', '63216', '63217', '63220']","['63269', '63255', '63267', '63270', '63214']","['63287', '63256', '63250', '63271', '63281']",,['63281'],"['63506', '63554', '63520', '63506A', '63514', '63519']","['63552', '63561', '63555', '63545B', '63510']","['63512', '63541', '63545C']","['63543', '63509']"
63190150,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63705', '63701', '63702', '63704']","['63710', '63708', '63709']","['63716', '63711', '63714', '63705']","['63709', '63727', '63723']","['63712', '63714', '63705', '63715', '63716']","['63744', '63725', '63723', '63721']","['63749B', '63714', '63720', '63735', '63736', '63732']",['63770'],['63720'],
63190151,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63716', '63717', '63715', '63720', '63744']","['63727', '63723', '63765', '63726']","['63712', '63749B', '63742', '63732', '63741', '63734']",['63770'],,['63770'],,,,
63190152,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63213', '63208', '63737', '63283', '63218', '63279']","['63280', '63216', '63217', '63220']","['63269', '63255', '63249', '63270', '63214']","['63287', '63256', '63250', '63271', '63281']",,['63281'],,,,
63190153,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63712', '63719', '63720', '63744']","['63721', '63723', '63765', '63728']","['63248', '63715', '63732', '63713', '63739', '63736']",['63770'],,['63770'],,,,
63190154,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63213', '63208', '63737', '63283', '63218', '63279']","['63280', '63216', '63217', '63220']","['63254', '63269', '63270', '63255', '63214']","['63287', '63268', '63256', '63271', '63281']",,['63281'],,['63281'],,
63190155,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63213', '63208', '63283', '63218', '63279']","['63280', '63216', '63219', '63217']","['63261', '63257', '63283']","['63259', '63258']","['63214', '63255']","['63281', '63251', '63271', '63256']",,['63281'],,['63281']
63190156,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']",,,,,,,,,,
63190157,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']","['63203', '63204', '63277', '63202']","['63278', '63209', '63207', '63215', '63212']",,,"['63703', '63701', '63705', '63702', '63704']","['63710', '63707', '63706', '63709', '63708']",,"['63723', '63709', '63708', '63710', '63726', '63721', '63278']",['63712'],"['63710', '63709', '63278']"
63190158,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']",,,,,,,,,,
63190159,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63712', '63713', '63714', '63720']","['63725', '63721', '63723', '63765', '63724']","['63749B', '63732', '63741', '63768', '63735', '63736']",['63770'],,['63770'],,,,
63190161,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63719', '63717', '63720', '63744']","['63723', '63765', '63722', '63724']","['63742', '63735', '63732', '63739', '63736']","['63722', '63770']","['63507', '63512', '63541', '63506', '63550']","['63543', '63508', '63557', '63515', '63509']","['63558', '63527', '63523']","['63553', '63511', '63551']",,
63190162,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']","['63711', '63749B', '63719', '63716', '63715', '63767A']","['63727', '63721', '63723', '63726']","['63248', '63719', '63740', '63720', '63732', '63712', '63713']",['63770'],"['63512', '63541', '63527', '63523', '63506']","['63546H', '63553', '63543', '63551', '63509']","['63506', '63545C']","['63515', '63551']","['63550', '63506', '63507']","['63557', '63508']"
63190163,"['63203', '63204', '63205', '63202', '63277']","['63212', '63209', '63215', '63207', '63278']",,,,,,,,,,
63190164,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']",,,,,,,,,,
63190165,"['63705', '63701', '63704', '63702', '63703']","['63708', '63710', '63706', '63709', '63707']",['63705'],"['63709', '63708']","['63711', '63719', '63720', '63717', '63718']","['63721', '63723', '63728', '63278', '63729']","['63737', '63740', '63732', '63711']","['63721', '63728', '63729']","['63711', '63738', '63739', '63732']",['63770'],,
